data,hora,estacao,feriado,dia_util,temperatura,quantidade_de_bikes_utilizadas
2021-03-12,6:00:00,primavera,0,0,10.605,4
2021-03-12,7:00:00,primavera,0,0,11.365,23
2021-03-12,8:00:00,primavera,0,0,12.88,53
2021-03-12,9:00:00,primavera,0,0,14.395,101
2021-03-12,10:00:00,primavera,0,0,15.15,99
2021-03-12,11:00:00,primavera,0,0,15.15,119
2021-03-12,12:00:00,primavera,0,0,15.91,158
2021-03-12,13:00:00,primavera,0,0,16.665,157
2021-03-12,14:00:00,primavera,0,0,20.455,166
2021-03-12,15:00:00,primavera,0,0,21.21,182
2021-03-12,16:00:00,primavera,0,0,22.725,244
2021-03-12,17:00:00,primavera,0,0,22.725,213
2021-03-12,18:00:00,primavera,0,0,21.21,145
2021-03-12,19:00:00,primavera,0,0,21.21,112
2021-03-12,20:00:00,primavera,0,0,20.455,86
2021-03-12,21:00:00,primavera,0,0,19.695,82
2021-03-12,22:00:00,primavera,0,0,18.94,63
2021-03-12,23:00:00,primavera,0,0,19.695,49
2021-03-13,0:00:00,primavera,0,0,19.695,38
2021-03-13,1:00:00,primavera,0,0,17.425,33
2021-03-13,3:00:00,primavera,0,0,16.665,23
2021-03-13,4:00:00,primavera,0,0,16.665,13
2021-03-13,5:00:00,primavera,0,0,17.425,3
2021-03-13,6:00:00,primavera,0,0,18.18,2
2021-03-13,7:00:00,primavera,0,0,17.425,10
2021-03-13,8:00:00,primavera,0,0,20.455,34
2021-03-13,9:00:00,primavera,0,0,20.455,44
2021-03-13,10:00:00,primavera,0,0,21.21,122
2021-03-13,11:00:00,primavera,0,0,21.97,181
2021-03-13,12:00:00,primavera,0,0,22.725,194
2021-03-13,13:00:00,primavera,0,0,22.725,221
2021-03-13,14:00:00,primavera,0,0,22.725,250
2021-03-13,15:00:00,primavera,0,0,23.485,304
2021-03-13,16:00:00,primavera,0,0,22.725,256
2021-03-13,17:00:00,primavera,0,0,21.97,241
2021-03-13,18:00:00,primavera,0,0,20.455,147
2021-03-13,19:00:00,primavera,0,0,16.665,101
2021-03-13,20:00:00,primavera,0,0,15.15,77
2021-03-13,21:00:00,primavera,0,0,14.395,58
2021-03-13,22:00:00,primavera,0,0,13.635,37
2021-03-13,23:00:00,primavera,0,0,12.88,28
2021-03-14,0:00:00,primavera,0,1,13.635,11
2021-03-14,1:00:00,primavera,0,1,14.395,1
2021-03-14,2:00:00,primavera,0,1,14.395,1
2021-03-14,3:00:00,primavera,0,1,13.635,3
2021-03-14,5:00:00,primavera,0,1,12.12,8
2021-03-14,6:00:00,primavera,0,1,13.635,28
2021-03-14,7:00:00,primavera,0,1,15.91,88
2021-03-14,8:00:00,primavera,0,1,15.15,241
2021-03-14,9:00:00,primavera,0,1,15.15,140
2021-03-14,10:00:00,primavera,0,1,15.91,84
2021-03-14,11:00:00,primavera,0,1,16.665,71
2021-03-14,12:00:00,primavera,0,1,19.695,94
2021-03-14,13:00:00,primavera,0,1,19.695,75
2021-03-14,14:00:00,primavera,0,1,19.695,79
2021-03-14,15:00:00,primavera,0,1,19.695,101
2021-03-14,16:00:00,primavera,0,1,20.455,107
2021-03-14,17:00:00,primavera,0,1,19.695,271
2021-03-14,18:00:00,primavera,0,1,18.18,235
2021-03-14,19:00:00,primavera,0,1,17.425,150
2021-03-14,20:00:00,primavera,0,1,15.91,129
2021-03-14,21:00:00,primavera,0,1,16.665,63
2021-03-14,22:00:00,primavera,0,1,16.665,47
2021-03-14,23:00:00,primavera,0,1,17.425,19
2021-03-15,0:00:00,primavera,0,1,17.425,14
2021-03-15,1:00:00,primavera,0,1,15.15,10
2021-03-15,2:00:00,primavera,0,1,15.15,3
2021-03-15,4:00:00,primavera,0,1,12.88,2
2021-03-15,5:00:00,primavera,0,1,11.365,11
2021-03-15,6:00:00,primavera,0,1,11.365,35
2021-03-15,7:00:00,primavera,0,1,12.12,119
2021-03-15,8:00:00,primavera,0,1,14.395,282
2021-03-15,9:00:00,primavera,0,1,16.665,157
2021-03-15,10:00:00,primavera,0,1,15.91,78
2021-03-15,11:00:00,primavera,0,1,15.91,78
2021-03-15,12:00:00,primavera,0,1,17.425,102
2021-03-15,13:00:00,primavera,0,1,16.665,97
2021-03-15,14:00:00,primavera,0,1,19.695,88
2021-03-15,15:00:00,primavera,0,1,19.695,90
2021-03-15,16:00:00,primavera,0,1,19.695,114
2021-03-15,17:00:00,primavera,0,1,17.425,217
2021-03-15,18:00:00,primavera,0,1,16.665,225
2021-03-15,19:00:00,primavera,0,1,15.91,152
2021-03-15,20:00:00,primavera,0,1,15.91,88
2021-03-15,21:00:00,primavera,0,1,16.665,55
2021-03-15,22:00:00,primavera,0,1,15.91,21
2021-03-15,23:00:00,primavera,0,1,15.91,18
2021-03-16,0:00:00,primavera,0,1,14.395,8
2021-03-16,1:00:00,primavera,0,1,13.635,3
2021-03-16,3:00:00,primavera,0,1,13.635,3
2021-03-16,4:00:00,primavera,0,1,15.15,1
2021-03-16,5:00:00,primavera,0,1,15.91,3
2021-03-16,6:00:00,primavera,0,1,15.91,31
2021-03-16,7:00:00,primavera,0,1,14.395,111
2021-03-16,8:00:00,primavera,0,1,15.91,253
2021-03-16,9:00:00,primavera,0,1,16.665,154
2021-03-16,10:00:00,primavera,0,1,17.425,68
2021-03-16,11:00:00,primavera,0,1,17.425,75
2021-03-16,12:00:00,primavera,0,1,20.455,88
2021-03-16,13:00:00,primavera,0,1,20.455,99
2021-03-16,14:00:00,primavera,0,1,20.455,100
2021-03-16,15:00:00,primavera,0,1,20.455,101
2021-03-16,16:00:00,primavera,0,1,20.455,151
2021-03-16,17:00:00,primavera,0,1,21.97,253
2021-03-16,18:00:00,primavera,0,1,21.97,237
2021-03-16,19:00:00,primavera,0,1,21.97,168
2021-03-16,20:00:00,primavera,0,1,21.21,121
2021-03-16,21:00:00,primavera,0,1,21.21,78
2021-03-16,22:00:00,primavera,0,1,20.455,59
2021-03-16,23:00:00,primavera,0,1,20.455,27
2021-03-17,0:00:00,primavera,0,1,19.695,23
2021-03-17,1:00:00,primavera,0,1,17.425,12
2021-03-17,2:00:00,primavera,0,1,15.15,8
2021-03-17,3:00:00,primavera,0,1,16.665,2
2021-03-17,4:00:00,primavera,0,1,16.665,3
2021-03-17,5:00:00,primavera,0,1,16.665,13
2021-03-17,6:00:00,primavera,0,1,15.91,51
2021-03-17,7:00:00,primavera,0,1,16.665,140
2021-03-17,8:00:00,primavera,0,1,17.425,299
2021-03-17,9:00:00,primavera,0,1,20.455,185
2021-03-17,10:00:00,primavera,0,1,21.97,78
2021-03-17,11:00:00,primavera,0,1,21.97,86
2021-03-17,12:00:00,primavera,0,1,24.24,105
2021-03-17,13:00:00,primavera,0,1,25,111
2021-03-17,14:00:00,primavera,0,1,24.24,119
2021-03-17,15:00:00,primavera,0,1,25,125
2021-03-17,16:00:00,primavera,0,1,24.24,142
2021-03-17,17:00:00,primavera,0,1,24.24,313
2021-03-17,18:00:00,primavera,0,1,22.725,310
2021-03-17,19:00:00,primavera,0,1,21.97,207
2021-03-17,20:00:00,primavera,0,1,21.21,137
2021-03-17,21:00:00,primavera,0,1,21.21,138
2021-03-17,22:00:00,primavera,0,1,20.455,87
2021-03-17,23:00:00,primavera,0,1,21.21,50
2021-03-18,0:00:00,primavera,0,1,21.21,29
2021-03-18,1:00:00,primavera,0,1,20.455,16
2021-03-18,2:00:00,primavera,0,1,20.455,14
2021-03-18,3:00:00,primavera,0,1,17.425,5
2021-03-18,5:00:00,primavera,0,1,19.695,10
2021-03-18,6:00:00,primavera,0,1,20.455,36
2021-03-18,7:00:00,primavera,0,1,20.455,123
2021-03-18,8:00:00,primavera,0,1,21.21,280
2021-03-18,9:00:00,primavera,0,1,22.725,210
2021-03-18,10:00:00,primavera,0,1,25,117
2021-03-18,11:00:00,primavera,0,1,25.76,159
2021-03-18,12:00:00,primavera,0,1,26.515,195
2021-03-18,13:00:00,primavera,0,1,31.06,175
2021-03-18,14:00:00,primavera,0,1,31.06,174
2021-03-18,15:00:00,primavera,0,1,31.82,173
2021-03-18,16:00:00,primavera,0,1,31.82,204
2021-03-18,17:00:00,primavera,0,1,31.82,332
2021-03-18,18:00:00,primavera,0,1,31.82,331
2021-03-18,19:00:00,primavera,0,1,31.06,190
2021-03-18,20:00:00,primavera,0,1,31.06,149
2021-03-18,21:00:00,primavera,0,1,31.06,113
2021-03-18,22:00:00,primavera,0,1,31.06,118
2021-03-18,23:00:00,primavera,0,1,31.06,86
2021-03-19,0:00:00,primavera,0,0,31.06,76
2021-03-19,1:00:00,primavera,0,0,27.275,51
2021-03-19,2:00:00,primavera,0,0,26.515,25
2021-03-19,3:00:00,primavera,0,0,25.76,8
2021-03-19,4:00:00,primavera,0,0,25,3
2021-03-19,5:00:00,primavera,0,0,25,2
2021-03-19,6:00:00,primavera,0,0,21.97,10
2021-03-19,7:00:00,primavera,0,0,20.455,13
2021-03-19,8:00:00,primavera,0,0,21.21,48
2021-03-19,9:00:00,primavera,0,0,21.21,76
2021-03-19,10:00:00,primavera,0,0,21.97,140
2021-03-19,11:00:00,primavera,0,0,22.725,196
2021-03-19,12:00:00,primavera,0,0,22.725,267
2021-03-19,13:00:00,primavera,0,0,24.24,301
2021-03-19,14:00:00,primavera,0,0,24.24,312
2021-03-19,15:00:00,primavera,0,0,24.24,313
2021-03-19,16:00:00,primavera,0,0,24.24,304
2021-03-19,17:00:00,primavera,0,0,23.485,278
2021-03-19,18:00:00,primavera,0,0,22.725,217
2021-03-19,19:00:00,primavera,0,0,21.97,154
2021-03-19,20:00:00,primavera,0,0,21.21,108
2021-03-19,21:00:00,primavera,0,0,20.455,93
2021-03-19,22:00:00,primavera,0,0,20.455,72
2021-03-19,23:00:00,primavera,0,0,19.695,50
2021-04-01,0:00:00,verao,0,1,12.88,6
2021-04-01,1:00:00,verao,0,1,12.88,4
2021-04-01,2:00:00,verao,0,1,12.88,7
2021-04-01,3:00:00,verao,0,1,11.365,4
2021-04-01,4:00:00,verao,0,1,11.365,3
2021-04-01,5:00:00,verao,0,1,11.365,12
2021-04-01,6:00:00,verao,0,1,11.365,28
2021-04-01,7:00:00,verao,0,1,12.12,95
2021-04-01,8:00:00,verao,0,1,12.12,206
2021-04-01,9:00:00,verao,0,1,14.395,173
2021-04-01,10:00:00,verao,0,1,15.15,75
2021-04-01,11:00:00,verao,0,1,14.395,89
2021-04-01,12:00:00,verao,0,1,15.15,95
2021-04-01,13:00:00,verao,0,1,16.665,110
2021-04-01,14:00:00,verao,0,1,16.665,87
2021-04-01,15:00:00,verao,0,1,15.15,111
2021-04-01,16:00:00,verao,0,1,15.15,167
2021-04-01,17:00:00,verao,0,1,15.15,281
2021-04-01,18:00:00,verao,0,1,15.15,241
2021-04-01,19:00:00,verao,0,1,15.15,136
2021-04-01,20:00:00,verao,0,1,15.91,77
2021-04-01,21:00:00,verao,0,1,16.665,93
2021-04-01,22:00:00,verao,0,1,15.15,74
2021-04-01,23:00:00,verao,0,1,15.91,53
2021-04-02,0:00:00,verao,0,0,16.665,32
2021-04-02,1:00:00,verao,0,0,13.635,32
2021-04-02,2:00:00,verao,0,0,12.12,21
2021-04-02,3:00:00,verao,0,0,12.12,9
2021-04-02,4:00:00,verao,0,0,12.12,5
2021-04-02,5:00:00,verao,0,0,12.12,5
2021-04-02,6:00:00,verao,0,0,13.635,12
2021-04-02,7:00:00,verao,0,0,13.635,18
2021-04-02,8:00:00,verao,0,0,15.91,55
2021-04-02,9:00:00,verao,0,0,17.425,87
2021-04-02,10:00:00,verao,0,0,17.425,154
2021-04-02,11:00:00,verao,0,0,20.455,198
2021-04-02,12:00:00,verao,0,0,16.665,184
2021-04-02,13:00:00,verao,0,0,16.665,137
2021-04-02,14:00:00,verao,0,0,15.15,190
2021-04-02,15:00:00,verao,0,0,15.15,136
2021-04-02,16:00:00,verao,0,0,19.695,196
2021-04-02,17:00:00,verao,0,0,19.695,184
2021-04-02,18:00:00,verao,0,0,19.695,179
2021-04-02,19:00:00,verao,0,0,16.665,148
2021-04-02,20:00:00,verao,0,0,15.91,85
2021-04-02,21:00:00,verao,0,0,15.15,77
2021-04-02,22:00:00,verao,0,0,15.15,55
2021-04-02,23:00:00,verao,0,0,15.91,53
2021-04-03,0:00:00,verao,0,0,14.395,39
2021-04-03,1:00:00,verao,0,0,15.91,34
2021-04-03,2:00:00,verao,0,0,13.635,24
2021-04-03,3:00:00,verao,0,0,16.665,11
2021-04-03,4:00:00,verao,0,0,15.15,3
2021-04-03,5:00:00,verao,0,0,13.635,5
2021-04-03,6:00:00,verao,0,0,13.635,33
2021-04-03,7:00:00,verao,0,0,15.15,33
2021-04-03,8:00:00,verao,0,0,16.665,62
2021-04-03,9:00:00,verao,0,0,15.91,142
2021-04-03,10:00:00,verao,0,0,20.455,215
2021-04-03,11:00:00,verao,0,0,21.21,243
2021-04-03,12:00:00,verao,0,0,21.97,313
2021-04-03,13:00:00,verao,0,0,21.97,367
2021-04-03,14:00:00,verao,0,0,22.725,349
2021-04-03,15:00:00,verao,0,0,22.725,292
2021-04-03,16:00:00,verao,0,0,22.725,303
2021-04-03,17:00:00,verao,0,0,22.725,274
2021-04-03,18:00:00,verao,0,0,22.725,172
2021-04-03,19:00:00,verao,0,0,21.21,144
2021-04-03,20:00:00,verao,0,0,21.21,79
2021-04-03,21:00:00,verao,0,0,21.21,45
2021-04-03,22:00:00,verao,0,0,20.455,36
2021-04-03,23:00:00,verao,0,0,20.455,31
2021-04-04,0:00:00,verao,0,1,20.455,6
2021-04-04,1:00:00,verao,0,1,20.455,11
2021-04-04,2:00:00,verao,0,1,19.695,2
2021-04-04,3:00:00,verao,0,1,19.695,1
2021-04-04,4:00:00,verao,0,1,19.695,2
2021-04-04,5:00:00,verao,0,1,20.455,7
2021-04-04,6:00:00,verao,0,1,21.21,46
2021-04-04,7:00:00,verao,0,1,21.97,157
2021-04-04,8:00:00,verao,0,1,22.725,339
2021-04-04,9:00:00,verao,0,1,24.24,158
2021-04-04,10:00:00,verao,0,1,25.76,90
2021-04-04,11:00:00,verao,0,1,31.06,124
2021-04-04,12:00:00,verao,0,1,31.06,157
2021-04-04,13:00:00,verao,0,1,31.82,139
2021-04-04,14:00:00,verao,0,1,32.575,123
2021-04-04,15:00:00,verao,0,1,33.335,143
2021-04-04,16:00:00,verao,0,1,32.575,189
2021-04-04,17:00:00,verao,0,1,32.575,366
2021-04-04,18:00:00,verao,0,1,31.82,386
2021-04-04,19:00:00,verao,0,1,31.82,278
2021-04-04,20:00:00,verao,0,1,31.82,173
2021-04-04,21:00:00,verao,0,1,31.82,95
2021-04-04,22:00:00,verao,0,1,31.82,75
2021-04-04,23:00:00,verao,0,1,31.06,48
2021-04-05,0:00:00,verao,0,1,31.06,22
2021-04-05,1:00:00,verao,0,1,31.06,15
2021-04-05,2:00:00,verao,0,1,25.76,5
2021-04-05,3:00:00,verao,0,1,25.76,4
2021-04-05,4:00:00,verao,0,1,24.24,2
2021-04-05,5:00:00,verao,0,1,22.725,5
2021-04-05,6:00:00,verao,0,1,23.485,38
2021-04-05,7:00:00,verao,0,1,23.485,134
2021-04-05,8:00:00,verao,0,1,19.695,157
2021-04-05,9:00:00,verao,0,1,15.91,46
2021-04-05,10:00:00,verao,0,1,15.15,28
2021-04-05,11:00:00,verao,0,1,14.395,19
2021-04-05,12:00:00,verao,0,1,15.15,38
2021-04-05,13:00:00,verao,0,1,16.665,56
2021-04-05,14:00:00,verao,0,1,15.91,76
2021-04-05,15:00:00,verao,0,1,20.455,68
2021-04-05,16:00:00,verao,0,1,19.695,130
2021-04-05,17:00:00,verao,0,1,21.21,273
2021-04-05,18:00:00,verao,0,1,19.695,267
2021-04-05,19:00:00,verao,0,1,16.665,160
2021-04-05,20:00:00,verao,0,1,15.91,91
2021-04-05,21:00:00,verao,0,1,14.395,89
2021-04-05,22:00:00,verao,0,1,15.15,46
2021-04-05,23:00:00,verao,0,1,14.395,26
2021-04-06,0:00:00,verao,0,1,15.91,15
2021-04-06,1:00:00,verao,0,1,13.635,2
2021-04-06,2:00:00,verao,0,1,12.12,5
2021-04-06,3:00:00,verao,0,1,13.635,4
2021-04-06,4:00:00,verao,0,1,12.12,1
2021-04-06,5:00:00,verao,0,1,12.88,13
2021-04-06,6:00:00,verao,0,1,12.88,56
2021-04-06,7:00:00,verao,0,1,13.635,133
2021-04-06,8:00:00,verao,0,1,15.15,325
2021-04-06,9:00:00,verao,0,1,16.665,165
2021-04-06,10:00:00,verao,0,1,20.455,69
2021-04-06,11:00:00,verao,0,1,21.21,93
2021-04-06,12:00:00,verao,0,1,21.97,134
2021-04-06,13:00:00,verao,0,1,22.725,112
2021-04-06,14:00:00,verao,0,1,24.24,115
2021-04-06,15:00:00,verao,0,1,25,117
2021-04-06,16:00:00,verao,0,1,25.76,169
2021-04-06,17:00:00,verao,0,1,25,356
2021-04-06,18:00:00,verao,0,1,25,325
2021-04-06,19:00:00,verao,0,1,24.24,232
2021-04-06,20:00:00,verao,0,1,22.725,141
2021-04-06,21:00:00,verao,0,1,22.725,102
2021-04-06,22:00:00,verao,0,1,22.725,84
2021-04-06,23:00:00,verao,0,1,22.725,40
2021-04-07,0:00:00,verao,0,1,22.725,20
2021-04-07,1:00:00,verao,0,1,21.21,13
2021-04-07,2:00:00,verao,0,1,21.21,7
2021-04-07,3:00:00,verao,0,1,17.425,3
2021-04-07,4:00:00,verao,0,1,16.665,1
2021-04-07,5:00:00,verao,0,1,15.91,6
2021-04-07,6:00:00,verao,0,1,15.15,64
2021-04-07,7:00:00,verao,0,1,16.665,160
2021-04-07,8:00:00,verao,0,1,17.425,314
2021-04-07,9:00:00,verao,0,1,20.455,170
2021-04-07,10:00:00,verao,0,1,21.21,95
2021-04-07,11:00:00,verao,0,1,22.725,122
2021-04-07,12:00:00,verao,0,1,22.725,153
2021-04-07,13:00:00,verao,0,1,25,135
2021-04-07,14:00:00,verao,0,1,26.515,157
2021-04-07,15:00:00,verao,0,1,31.06,160
2021-04-07,16:00:00,verao,0,1,31.06,213
2021-04-07,17:00:00,verao,0,1,25,343
2021-04-07,18:00:00,verao,0,1,23.485,333
2021-04-07,19:00:00,verao,0,1,22.725,226
2021-04-07,20:00:00,verao,0,1,21.97,203
2021-04-07,21:00:00,verao,0,1,21.97,108
2021-04-07,22:00:00,verao,0,1,20.455,81
2021-04-07,23:00:00,verao,0,1,19.695,54
2021-04-08,0:00:00,verao,0,1,17.425,25
2021-04-08,1:00:00,verao,0,1,16.665,9
2021-04-08,2:00:00,verao,0,1,16.665,13
2021-04-08,3:00:00,verao,0,1,16.665,1
2021-04-08,4:00:00,verao,0,1,16.665,1
2021-04-08,5:00:00,verao,0,1,15.91,9
2021-04-08,6:00:00,verao,0,1,18.18,35
2021-04-08,7:00:00,verao,0,1,16.665,113
2021-04-08,8:00:00,verao,0,1,16.665,221
2021-04-08,9:00:00,verao,0,1,17.425,185
2021-04-08,10:00:00,verao,0,1,16.665,73
2021-04-08,11:00:00,verao,0,1,20.455,98
2021-04-08,12:00:00,verao,0,1,19.695,80
2021-04-08,13:00:00,verao,0,1,16.665,42
2021-04-08,14:00:00,verao,0,1,15.91,15
2021-04-08,15:00:00,verao,0,1,15.91,25
2021-04-08,16:00:00,verao,0,1,15.15,60
2021-04-08,17:00:00,verao,0,1,15.15,148
2021-04-08,18:00:00,verao,0,1,15.15,62
2021-04-08,19:00:00,verao,0,1,13.635,53
2021-04-08,20:00:00,verao,0,1,13.635,63
2021-04-08,21:00:00,verao,0,1,14.395,54
2021-04-08,22:00:00,verao,0,1,13.635,51
2021-04-08,23:00:00,verao,0,1,14.395,35
2021-04-09,0:00:00,verao,0,0,14.395,31
2021-04-09,1:00:00,verao,0,0,15.15,20
2021-04-09,2:00:00,verao,0,0,15.15,17
2021-04-09,3:00:00,verao,0,0,14.395,14
2021-04-09,4:00:00,verao,0,0,13.635,3
2021-04-09,5:00:00,verao,0,0,14.395,5
2021-04-09,6:00:00,verao,0,0,14.395,13
2021-04-09,7:00:00,verao,0,0,15.15,21
2021-04-09,8:00:00,verao,0,0,15.15,54
2021-04-09,9:00:00,verao,0,0,17.425,98
2021-04-09,10:00:00,verao,0,0,16.665,133
2021-04-09,11:00:00,verao,0,0,18.18,142
2021-04-09,12:00:00,verao,0,0,17.425,202
2021-04-09,13:00:00,verao,0,0,18.94,222
2021-04-09,14:00:00,verao,0,0,17.425,212
2021-04-09,15:00:00,verao,0,0,18.94,201
2021-04-09,16:00:00,verao,0,0,19.695,191
2021-04-09,17:00:00,verao,0,0,19.695,257
2021-04-09,18:00:00,verao,0,0,19.695,177
2021-04-09,19:00:00,verao,0,0,19.695,130
2021-04-09,20:00:00,verao,0,0,19.695,93
2021-04-09,21:00:00,verao,0,0,17.425,75
2021-04-09,22:00:00,verao,0,0,17.425,87
2021-04-09,23:00:00,verao,0,0,19.695,57
2021-04-10,0:00:00,verao,0,0,19.695,53
2021-04-10,1:00:00,verao,0,0,19.695,37
2021-04-10,2:00:00,verao,0,0,19.695,36
2021-04-10,3:00:00,verao,0,0,19.695,16
2021-04-10,4:00:00,verao,0,0,18.18,5
2021-04-10,5:00:00,verao,0,0,18.18,4
2021-04-10,6:00:00,verao,0,0,18.18,4
2021-04-10,7:00:00,verao,0,0,18.18,10
2021-04-10,8:00:00,verao,0,0,19.695,55
2021-04-10,9:00:00,verao,0,0,19.695,81
2021-04-10,10:00:00,verao,0,0,20.455,150
2021-04-10,11:00:00,verao,0,0,20.455,202
2021-04-10,12:00:00,verao,0,0,21.21,230
2021-04-10,13:00:00,verao,0,0,22.725,263
2021-04-10,14:00:00,verao,0,0,24.24,281
2021-04-10,15:00:00,verao,0,0,24.24,297
2021-04-10,16:00:00,verao,0,0,25,288
2021-04-10,17:00:00,verao,0,0,25,236
2021-04-10,18:00:00,verao,0,0,24.24,240
2021-04-10,19:00:00,verao,0,0,24.24,131
2021-04-10,20:00:00,verao,0,0,22.725,92
2021-04-10,21:00:00,verao,0,0,21.97,95
2021-04-10,22:00:00,verao,0,0,21.97,57
2021-04-10,23:00:00,verao,0,0,22.725,32
2021-04-11,0:00:00,verao,0,1,23.485,23
2021-04-11,1:00:00,verao,0,1,22.725,4
2021-04-11,2:00:00,verao,0,1,22.725,9
2021-04-11,4:00:00,verao,0,1,22.725,1
2021-04-11,5:00:00,verao,0,1,22.725,13
2021-04-11,6:00:00,verao,0,1,22.725,61
2021-04-11,7:00:00,verao,0,1,24.24,176
2021-04-11,8:00:00,verao,0,1,25,314
2021-04-11,9:00:00,verao,0,1,26.515,165
2021-04-11,10:00:00,verao,0,1,26.515,96
2021-04-11,11:00:00,verao,0,1,29.545,104
2021-04-11,12:00:00,verao,0,1,29.545,134
2021-04-11,13:00:00,verao,0,1,30.305,139
2021-04-11,14:00:00,verao,0,1,33.335,145
2021-04-11,15:00:00,verao,0,1,33.335,141
2021-04-11,16:00:00,verao,0,1,33.335,235
2021-04-11,17:00:00,verao,0,1,33.335,452
2021-04-11,18:00:00,verao,0,1,33.335,383
2021-04-11,19:00:00,verao,0,1,33.335,284
2021-04-11,20:00:00,verao,0,1,31.82,166
2021-04-11,21:00:00,verao,0,1,31.06,158
2021-04-11,22:00:00,verao,0,1,31.06,91
2021-04-11,23:00:00,verao,0,1,27.275,54
2021-04-12,0:00:00,verao,0,1,31.06,24
2021-04-12,1:00:00,verao,0,1,31.06,13
2021-04-12,2:00:00,verao,0,1,31.06,14
2021-04-12,3:00:00,verao,0,1,27.275,1
2021-04-12,4:00:00,verao,0,1,26.515,6
2021-04-12,5:00:00,verao,0,1,25.76,16
2021-04-12,6:00:00,verao,0,1,25.76,58
2021-04-12,7:00:00,verao,0,1,25.76,189
2021-04-12,8:00:00,verao,0,1,23.485,226
2021-04-12,9:00:00,verao,0,1,22.725,54
2021-04-12,10:00:00,verao,0,1,24.24,40
2021-04-12,11:00:00,verao,0,1,25,49
2021-04-12,12:00:00,verao,0,1,26.515,92
2021-04-12,13:00:00,verao,0,1,25.76,106
2021-04-12,14:00:00,verao,0,1,24.24,44
2021-04-12,15:00:00,verao,0,1,23.485,78
2021-04-12,16:00:00,verao,0,1,23.485,99
2021-04-12,17:00:00,verao,0,1,21.97,291
2021-04-12,18:00:00,verao,0,1,21.97,224
2021-04-12,19:00:00,verao,0,1,21.21,130
2021-04-12,20:00:00,verao,0,1,21.21,103
2021-04-12,21:00:00,verao,0,1,21.21,84
2021-04-12,22:00:00,verao,0,1,20.455,54
2021-04-12,23:00:00,verao,0,1,20.455,39
2021-04-13,0:00:00,verao,0,1,20.455,15
2021-04-13,1:00:00,verao,0,1,20.455,1
2021-04-13,2:00:00,verao,0,1,20.455,2
2021-04-13,3:00:00,verao,0,1,20.455,2
2021-04-13,4:00:00,verao,0,1,20.455,3
2021-04-13,5:00:00,verao,0,1,19.695,5
2021-04-13,6:00:00,verao,0,1,19.695,34
2021-04-13,7:00:00,verao,0,1,17.425,70
2021-04-13,8:00:00,verao,0,1,19.695,164
2021-04-13,9:00:00,verao,0,1,19.695,65
2021-04-13,10:00:00,verao,0,1,20.455,46
2021-04-13,11:00:00,verao,0,1,21.21,61
2021-04-13,12:00:00,verao,0,1,21.21,95
2021-04-13,13:00:00,verao,0,1,21.97,61
2021-04-13,14:00:00,verao,0,1,21.21,106
2021-04-13,15:00:00,verao,0,1,21.97,81
2021-04-13,16:00:00,verao,0,1,22.725,142
2021-04-13,17:00:00,verao,0,1,22.725,309
2021-04-13,18:00:00,verao,0,1,21.97,321
2021-04-13,19:00:00,verao,0,1,21.97,175
2021-04-13,20:00:00,verao,0,1,21.97,126
2021-04-13,21:00:00,verao,0,1,21.21,117
2021-04-13,22:00:00,verao,0,1,21.21,99
2021-04-13,23:00:00,verao,0,1,20.455,62
2021-04-14,0:00:00,verao,0,1,19.695,21
2021-04-14,1:00:00,verao,0,1,19.695,10
2021-04-14,2:00:00,verao,0,1,17.425,3
2021-04-14,3:00:00,verao,0,1,16.665,2
2021-04-14,4:00:00,verao,0,1,18.18,9
2021-04-14,5:00:00,verao,0,1,17.425,14
2021-04-14,6:00:00,verao,0,1,17.425,70
2021-04-14,7:00:00,verao,0,1,19.695,193
2021-04-14,8:00:00,verao,0,1,21.21,337
2021-04-14,9:00:00,verao,0,1,22.725,170
2021-04-14,10:00:00,verao,0,1,24.24,89
2021-04-14,11:00:00,verao,0,1,25,115
2021-04-14,12:00:00,verao,0,1,25.76,145
2021-04-14,13:00:00,verao,0,1,26.515,159
2021-04-14,14:00:00,verao,0,1,26.515,137
2021-04-14,15:00:00,verao,0,1,31.06,142
2021-04-14,16:00:00,verao,0,1,30.305,202
2021-04-14,17:00:00,verao,0,1,30.305,388
2021-04-14,18:00:00,verao,0,1,26.515,337
2021-04-14,19:00:00,verao,0,1,25.76,259
2021-04-14,20:00:00,verao,0,1,24.24,169
2021-04-14,21:00:00,verao,0,1,22.725,145
2021-04-14,22:00:00,verao,0,1,23.485,104
2021-04-14,23:00:00,verao,0,1,22.725,47
2021-04-15,0:00:00,verao,1,0,21.97,27
2021-04-15,1:00:00,verao,1,0,21.97,15
2021-04-15,2:00:00,verao,1,0,20.455,18
2021-04-15,3:00:00,verao,1,0,20.455,3
2021-04-15,4:00:00,verao,1,0,19.695,3
2021-04-15,5:00:00,verao,1,0,18.18,13
2021-04-15,6:00:00,verao,1,0,18.18,47
2021-04-15,7:00:00,verao,1,0,20.455,149
2021-04-15,8:00:00,verao,1,0,21.97,300
2021-04-15,9:00:00,verao,1,0,24.24,178
2021-04-15,10:00:00,verao,1,0,24.24,122
2021-04-15,11:00:00,verao,1,0,25,136
2021-04-15,12:00:00,verao,1,0,25,200
2021-04-15,13:00:00,verao,1,0,25.76,180
2021-04-15,14:00:00,verao,1,0,25.76,163
